"Student.ID","AcadLevel","AYSemesterNo","Course.Code","Course.Name","Credit.Hours","Grade","Point","Notes","Result","datesubmitted"
"16S1279","Diploma Second Year","2015 - 2016(Semester 1 )","ENGL2100","Technical Communication",3,"D",1,"","P","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","BAMG1100","Introduction To Business",3,"C-",1.7,"N","P","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITBS2203","E-Commerce for IT",3,"C",2,"","P","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITDB2101","System Analysis And Design",3,"C+",2.3,"","P","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITSE2100","Object Oriented Programming(Java)",3,"C+",2.3,"R","P","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITPJ2202","Course Project",3,"A-",3.7,"","P","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITMM2200","Fundamentals Of Multimedia",3,"B+",3.3,"","P","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","PHIL3108","Business Ethics",3,"D",1,"","P","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITSE2102","Introduction To Software Engineering",3,"B",3,"","P","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","MATH1200","Calculus I",3,"F",0,"N","F","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","ITNT2201","Principles Of  Data Telecommunications",3,"C",2,"","P","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","BAMG1100","Introduction To Business",3,"F",0,"R","F","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2017 - 2018(Semester 3 )","BAMG1100","Introduction To Business",3,"C-",1.7,"R","P","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2018 - 2019(Semester 1 )","MATH1200","Calculus I",3,"F",0,"","F","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2018 - 2019(Semester 2 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2018 - 2019(Semester 3 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2019 - 2020(Semester 1 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2019 - 2020(Semester 1 )","MATH1200","Calculus I",3,"F",4,"R","F","2020-02-17 10:23:52"
"16S1279","Diploma Second Year","2019 - 2020(Semester 1 )","MATH3103","Calculus I",3,"F",4,"R","F","2020-02-17 10:23:52"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITSE1203","Introduction To Web Technology",3,"F",0,"N","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ENTW1100","Technical Writing I",3,"D",1,"","P","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITSE1101","Introduction To Programming",3,"F",0,"N","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITNT1103","Computer Hardware",3,"F",0,"N","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITDB1102","Introduction To Database",3,"F",0,"N","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2013 - 2014(Semester 2 )","ITSE1203","Introduction To Web Technology",3,"C-",1.7,"R","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2013 - 2014(Semester 2 )","ITNT1103","Computer Hardware",3,"B+",3.3,"R","P","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2013 - 2014(Semester 2 )","ITDB1102","Introduction To Database",3,"C-",1.7,"R","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2013 - 2014(Semester 3 )","ITSE1101","Introduction To Programming",3,"C-",1.7,"R","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2013 - 2014(Semester 3 )","ENTW1200","Technical Writing I I",3,"C-",1.7,"","P","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2014 - 2015(Semester 1 )","ITDB1102","Introduction To Database",3,"B",3,"R","P","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2014 - 2015(Semester 1 )","ITSE1101","Introduction To Programming",3,"C+",2.3,"R","P","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2014 - 2015(Semester 1 )","BAMG2111","Entrepreneurship",3,"D",1,"","P","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2014 - 2015(Semester 2 )","ITSE1202","Introduction To Operating  Systems",3,"D",1,"N","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2014 - 2015(Semester 2 )","ITNT1204","Introduction To Networking",3,"B-",2.7,"","P","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2014 - 2015(Semester 3 )","ITSE1202","Introduction To Operating  Systems",3,"C-",1.7,"R","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2014 - 2015(Semester 3 )","ITDB1204","Applied Database",3,"B+",3.3,"","P","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2015 - 2016(Semester 1 )","ITAD1100","Advanced IT Skills",3,"A-",3.7,"","P","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2015 - 2016(Semester 1 )","ITSE1202","Introduction To Operating  Systems",3,"D",1,"R","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2015 - 2016(Semester 2 )","ITSE1203","Introduction To Web Technology",3,"B+",3.3,"R","P","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2015 - 2016(Semester 2 )","ITSE1202","Introduction To Operating  Systems",3,"C",2,"R","P","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2017 - 2018(Semester 2 )","MATH1201","Managerial Statistics for IT",3,"F",0,"N","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2017 - 2018(Semester 3 )","MATH1201","Managerial Statistics for IT",3,"C-",1.7,"R","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2014 - 2015(Semester 2 )","ITSE2100","Object Oriented Programming(Java)",3,"C-",1.7,"N","F","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2015 - 2016(Semester 1 )","ENGL2100","Technical Communication",3,"D",1,"","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","BAMG1100","Introduction To Business",3,"C-",1.7,"N","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITBS2203","E-Commerce for IT",3,"C",2,"","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITDB2101","System Analysis And Design",3,"C+",2.3,"","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITSE2100","Object Oriented Programming(Java)",3,"C+",2.3,"R","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITPJ2202","Course Project",3,"A-",3.7,"","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITMM2200","Fundamentals Of Multimedia",3,"B+",3.3,"","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","PHIL3108","Business Ethics",3,"D",1,"","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITSE2102","Introduction To Software Engineering",3,"B",3,"","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","MATH1200","Calculus I",3,"F",0,"N","F","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","ITNT2201","Principles Of  Data Telecommunications",3,"C",2,"","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","BAMG1100","Introduction To Business",3,"F",0,"R","F","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2017 - 2018(Semester 3 )","BAMG1100","Introduction To Business",3,"C-",1.7,"R","P","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2018 - 2019(Semester 1 )","MATH1200","Calculus I",3,"F",0,"","F","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2018 - 2019(Semester 2 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2018 - 2019(Semester 3 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2019 - 2020(Semester 1 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2019 - 2020(Semester 1 )","MATH1200","Calculus I",3,"F",2,"R","F","2020-02-17 10:35:24"
"16S1279","Diploma Second Year","2019 - 2020(Semester 1 )","MATH3103","Calculus I",3,"F",2.3,"R","F","2020-02-17 10:35:24"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITSE1203","Introduction To Web Technology",3,"F",0,"N","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ENTW1100","Technical Writing I",3,"D",4,"","P","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITSE1101","Introduction To Programming",3,"F",0,"N","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITNT1103","Computer Hardware",3,"F",0,"N","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITDB1102","Introduction To Database",3,"F",0,"N","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2013 - 2014(Semester 2 )","ITSE1203","Introduction To Web Technology",3,"C-",1.7,"R","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2013 - 2014(Semester 2 )","ITNT1103","Computer Hardware",3,"B+",3.3,"R","P","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2013 - 2014(Semester 2 )","ITDB1102","Introduction To Database",3,"C-",1.7,"R","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2013 - 2014(Semester 3 )","ITSE1101","Introduction To Programming",3,"C-",1.7,"R","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2013 - 2014(Semester 3 )","ENTW1200","Technical Writing I I",3,"C-",1.7,"","P","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2014 - 2015(Semester 1 )","ITDB1102","Introduction To Database",3,"B",3,"R","P","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2014 - 2015(Semester 1 )","ITSE1101","Introduction To Programming",3,"C+",2.3,"R","P","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2014 - 2015(Semester 1 )","BAMG2111","Entrepreneurship",3,"D",4,"","P","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2014 - 2015(Semester 2 )","ITSE1202","Introduction To Operating  Systems",3,"D",1,"N","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2014 - 2015(Semester 2 )","ITNT1204","Introduction To Networking",3,"B-",2.7,"","P","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2014 - 2015(Semester 3 )","ITSE1202","Introduction To Operating  Systems",3,"C-",1.7,"R","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2014 - 2015(Semester 3 )","ITDB1204","Applied Database",3,"B+",3.3,"","P","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2015 - 2016(Semester 1 )","ITAD1100","Advanced IT Skills",3,"A-",3.7,"","P","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2015 - 2016(Semester 1 )","ITSE1202","Introduction To Operating  Systems",3,"D",1,"R","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2015 - 2016(Semester 2 )","ITSE1203","Introduction To Web Technology",3,"B+",3.3,"R","P","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2015 - 2016(Semester 2 )","ITSE1202","Introduction To Operating  Systems",3,"C",2,"R","P","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2017 - 2018(Semester 2 )","MATH1201","Managerial Statistics for IT",3,"F",0,"N","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2017 - 2018(Semester 3 )","MATH1201","Managerial Statistics for IT",3,"C-",1.7,"R","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2014 - 2015(Semester 2 )","ITSE2100","Object Oriented Programming(Java)",3,"C-",1.7,"N","F","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2015 - 2016(Semester 1 )","ENGL2100","Technical Communication",3,"D",1,"","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","BAMG1100","Introduction To Business",3,"C-",1.7,"N","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITBS2203","E-Commerce for IT",3,"C",2,"","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITDB2101","System Analysis And Design",3,"C+",2.3,"","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITSE2100","Object Oriented Programming(Java)",3,"C+",2.3,"R","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITPJ2202","Course Project",3,"A-",3.7,"","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITMM2200","Fundamentals Of Multimedia",3,"B+",3.3,"","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","PHIL3108","Business Ethics",3,"D",1,"","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITSE2102","Introduction To Software Engineering",3,"B",3,"","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","MATH1200","Calculus I",3,"F",0,"N","F","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","ITNT2201","Principles Of  Data Telecommunications",3,"C",2,"","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","BAMG1100","Introduction To Business",3,"F",0,"R","F","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2017 - 2018(Semester 3 )","BAMG1100","Introduction To Business",3,"C-",1.7,"R","P","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2018 - 2019(Semester 1 )","MATH1200","Calculus I",3,"F",0,"","F","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2018 - 2019(Semester 2 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2018 - 2019(Semester 3 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2019 - 2020(Semester 1 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2019 - 2020(Semester 1 )","MATH1200","Calculus I",3,"F",2,"R","F","2020-02-17 10:36:31"
"16S1279","Diploma Second Year","2019 - 2020(Semester 1 )","MATH3103","Calculus I",3,"F",2.3,"R","F","2020-02-17 10:36:31"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITSE1203","Introduction To Web Technology",3,"F",0,"N","F","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ENTW1100","Technical Writing I",3,"D",3.7,"","P","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITSE1101","Introduction To Programming",3,"F",0,"N","F","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITNT1103","Computer Hardware",3,"F",0,"N","F","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2013 - 2014(Semester 1 )","ITDB1102","Introduction To Database",3,"F",0,"N","F","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2013 - 2014(Semester 2 )","ITSE1203","Introduction To Web Technology",3,"C-",1.7,"R","F","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2013 - 2014(Semester 2 )","ITNT1103","Computer Hardware",3,"B+",3.3,"R","P","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2013 - 2014(Semester 2 )","ITDB1102","Introduction To Database",3,"C-",1.7,"R","F","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2013 - 2014(Semester 3 )","ITSE1101","Introduction To Programming",3,"C-",1.7,"R","F","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2013 - 2014(Semester 3 )","ENTW1200","Technical Writing I I",3,"C-",1.7,"","P","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2014 - 2015(Semester 1 )","ITDB1102","Introduction To Database",3,"B",3,"R","P","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2014 - 2015(Semester 1 )","ITSE1101","Introduction To Programming",3,"C+",2.3,"R","P","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2014 - 2015(Semester 1 )","BAMG2111","Entrepreneurship",3,"D",3.7,"","P","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2014 - 2015(Semester 2 )","ITSE1202","Introduction To Operating  Systems",3,"D",1,"N","F","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2014 - 2015(Semester 2 )","ITNT1204","Introduction To Networking",3,"B-",2.7,"","P","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2014 - 2015(Semester 3 )","ITSE1202","Introduction To Operating  Systems",3,"C-",1.7,"R","F","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2014 - 2015(Semester 3 )","ITDB1204","Applied Database",3,"B+",3.3,"","P","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2015 - 2016(Semester 1 )","ITAD1100","Advanced IT Skills",3,"A-",3.7,"","P","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2015 - 2016(Semester 1 )","ITSE1202","Introduction To Operating  Systems",3,"D",1,"R","F","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2015 - 2016(Semester 2 )","ITSE1203","Introduction To Web Technology",3,"B+",3.3,"R","P","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2015 - 2016(Semester 2 )","ITSE1202","Introduction To Operating  Systems",3,"C",2,"R","P","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2017 - 2018(Semester 2 )","MATH1201","Managerial Statistics for IT",3,"F",0,"N","F","2020-02-17 10:36:53"
"16S1279","Diploma First Year","2017 - 2018(Semester 3 )","MATH1201","Managerial Statistics for IT",3,"C-",1.7,"R","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2014 - 2015(Semester 2 )","ITSE2100","Object Oriented Programming(Java)",3,"C-",1.7,"N","F","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2015 - 2016(Semester 1 )","ENGL2100","Technical Communication",3,"D",1,"","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","BAMG1100","Introduction To Business",3,"C-",1.7,"N","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITBS2203","E-Commerce for IT",3,"C",2,"","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITDB2101","System Analysis And Design",3,"C+",2.3,"","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2016 - 2017(Semester 1 )","ITSE2100","Object Oriented Programming(Java)",3,"C+",2.3,"R","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITPJ2202","Course Project",3,"A-",3.7,"","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITMM2200","Fundamentals Of Multimedia",3,"B+",3.3,"","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","PHIL3108","Business Ethics",3,"D",1,"","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2016 - 2017(Semester 2 )","ITSE2102","Introduction To Software Engineering",3,"B",3,"","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","MATH1200","Calculus I",3,"F",0,"N","F","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","ITNT2201","Principles Of  Data Telecommunications",3,"C",2,"","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2017 - 2018(Semester 2 )","BAMG1100","Introduction To Business",3,"F",0,"R","F","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2017 - 2018(Semester 3 )","BAMG1100","Introduction To Business",3,"C-",1.7,"R","P","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2018 - 2019(Semester 1 )","MATH1200","Calculus I",3,"F",0,"","F","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2018 - 2019(Semester 2 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2018 - 2019(Semester 3 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:36:53"
"16S1279","Diploma Second Year","2019 - 2020(Semester 1 )","MATH1200","Calculus I",3,"F",0,"R","F","2020-02-17 10:36:53"
